数据时间,投料风机频率反馈,投料风机电流反馈,投料推料器运行信号,辅助燃烧器运行信号,炉膛上部温度,炉膛中部温度,炉膛压力,一次风机频率反馈,一次风机电流反馈,一次风机运行信号,二次风机频率反馈,二次风机电流反馈,二次风机运行信号,引风机风门开度反馈,引风机运行信号,氢氧化钙喷射量,氢氧化钙电机运行信号,石灰浆浓度,雾化石灰浆流量,反应塔温度,雾化石灰浆开关阀信号,湿法塔PH,湿式洗涤塔氢氧化钠流量,湿法塔温度,雾化器电机电流,SNCR还原剂流量,SNCR炉膛出口温度,SNCR运行信号,SCR氨逃逸量,SCR还原剂流量,SCR反应器进口温度,SCR反应器出口温度,SCR设备运行信号,活性炭喷射量,活性炭电机运行信号,布袋进出口压差,布袋除尘器温度,布袋除尘器运行信号,烟气温度,烟气压力,烟气干基流量,烟气湿度,烟气O2,烟气粉尘,烟气SO2,烟气Nox,烟气CO,烟气HCL
2025-07-03 08:24:00,55.03,31.12,1.00,--,1073.96,1121.33,-239.38,9.59,64.34,1.00,72.00,19.67,1.00,100.44,1.00,0.08,0.00,10.00,2276.90,161.83,--,6.40,0.26,65.12,36.70,31.33,224.68,1.00,4.34,13.03,185.55,171.89,--,6.89,1.00,1117.25,147.20,1.00,121.39,-124.54,74941.27,22.93,7.39,1.81,9.32,84.08,0.81,2.67
2025-07-03 08:26:00,54.80,30.70,1.00,--,1072.88,1120.33,-215.63,9.59,64.16,1.00,72.24,20.21,1.00,100.44,1.00,0.09,0.00,10.00,2132.56,162.65,--,6.32,0.26,65.44,36.40,31.40,225.02,1.00,4.38,12.78,185.66,171.80,--,7.29,1.00,1161.23,147.72,1.00,121.48,-132.41,75453.66,23.28,7.67,1.87,10.78,86.29,0.81,2.79
2025-07-03 08:28:00,54.79,29.80,1.00,--,1075.64,1118.00,-232.85,9.59,65.66,1.00,72.25,19.45,1.00,100.44,1.00,0.07,0.00,10.00,2068.57,167.21,--,6.31,0.28,65.63,36.60,45.45,225.33,1.00,4.44,12.94,185.94,171.72,--,7.00,1.00,1113.54,148.42,1.00,121.55,-130.09,74663.74,23.57,7.20,2.04,8.94,83.61,0.22,2.92
2025-07-03 08:30:00,55.02,30.29,1.00,--,1076.68,1113.75,-311.81,9.59,64.78,1.00,70.70,18.77,1.00,100.44,1.00,0.09,0.00,10.00,2216.80,169.04,--,6.24,0.29,65.76,36.60,45.43,225.85,1.00,4.35,13.06,186.52,171.71,--,7.16,1.00,1113.31,149.63,1.00,121.57,-136.34,73056.23,23.81,7.17,2.02,10.60,85.03,0.81,2.80
2025-07-03 08:32:00,55.03,30.69,1.00,--,1069.97,1106.05,-252.08,9.59,64.77,1.00,69.87,17.70,1.00,100.44,1.00,0.09,0.00,10.00,2270.41,167.61,--,6.14,0.30,65.70,36.50,45.33,225.85,1.00,4.59,12.90,187.50,171.64,--,7.16,1.00,1065.05,150.09,1.00,121.39,-129.17,72489.61,23.98,7.95,1.79,11.87,70.44,6.81,2.92
2025-07-03 08:34:00,54.79,29.96,1.00,--,1065.42,1102.74,-246.18,9.59,65.07,1.00,69.92,18.02,1.00,100.44,1.00,0.09,0.00,10.00,2146.39,166.50,--,6.08,0.32,65.37,36.30,45.71,226.13,1.00,4.41,12.94,188.31,171.64,--,7.24,1.00,1060.07,150.69,1.00,121.19,-129.17,73056.42,23.66,7.99,1.89,8.37,67.35,0.22,2.91
2025-07-03 08:36:00,54.78,31.54,1.00,--,1068.07,1105.22,-295.56,9.59,65.40,1.00,68.28,17.16,1.00,100.44,1.00,0.09,0.00,10.00,2222.46,166.45,--,6.08,0.34,65.34,36.70,45.40,225.88,1.00,4.26,12.75,188.81,171.84,--,7.18,1.00,1007.87,151.08,1.00,121.08,-127.55,71172.57,23.63,7.42,1.88,9.11,60.82,0.22,2.91
2025-07-03 08:38:00,55.02,31.36,1.00,--,1066.80,1101.98,-271.25,9.59,65.79,1.00,67.50,16.04,1.00,100.44,1.00,0.09,0.00,10.00,2100.31,165.51,--,6.07,0.34,65.59,37.00,45.55,225.88,1.00,4.41,12.97,189.29,172.15,--,6.94,1.00,994.91,151.35,1.00,121.06,-130.79,69908.62,23.92,7.42,1.91,8.72,57.33,1.83,2.92
2025-07-03 08:40:00,55.02,31.68,1.00,--,1062.13,1098.81,-260.28,9.59,66.22,1.00,67.11,15.84,1.00,100.44,1.00,0.08,0.00,10.00,2296.65,164.01,--,6.06,0.37,65.66,36.60,45.69,225.76,1.00,4.39,12.99,189.76,172.53,--,6.19,1.00,985.30,151.36,1.00,121.08,-130.09,69476.85,24.01,7.85,1.90,9.64,59.03,0.20,3.01
2025-07-03 08:42:00,54.78,31.35,1.00,--,1062.32,1100.95,-197.36,9.58,65.15,1.00,67.62,16.36,1.00,100.44,1.00,0.08,0.00,10.00,2207.56,162.95,--,6.10,0.38,65.69,36.70,45.74,225.39,1.00,4.27,13.10,189.99,172.91,--,6.20,1.00,1008.91,150.81,1.00,121.17,-130.09,70206.63,24.10,7.65,1.86,8.91,55.50,0.22,3.13
2025-07-03 08:44:00,54.79,31.27,1.00,--,1067.74,1106.65,-249.72,9.59,66.62,1.00,67.98,16.15,1.00,100.44,1.00,0.08,0.00,10.00,2127.73,170.94,--,6.17,0.40,66.11,36.70,45.50,225.30,1.00,3.77,12.85,189.73,173.34,--,6.97,1.00,1023.61,150.85,1.00,121.39,-135.42,68164.74,24.33,7.13,1.96,9.64,56.82,0.20,3.00
2025-07-03 08:46:00,55.03,32.40,1.00,--,1073.21,1109.63,-205.90,9.59,65.88,1.00,68.40,16.39,1.00,100.44,1.00,0.09,0.00,10.00,2312.64,169.82,--,6.21,0.40,67.07,36.80,45.52,225.17,1.00,3.98,13.08,189.84,173.80,--,6.25,1.00,1034.72,152.06,1.00,121.86,-132.41,69017.88,25.30,6.50,1.91,14.97,49.01,69.38,3.00
2025-07-03 08:48:00,55.02,31.57,1.00,--,1078.13,1109.50,-288.75,14.59,65.98,1.00,68.21,14.77,1.00,100.44,1.00,0.09,0.00,10.00,2390.48,166.05,--,6.18,0.42,67.68,36.80,45.64,224.96,1.00,3.88,13.06,190.02,174.17,--,6.75,1.00,1034.61,152.43,1.00,122.26,-141.67,68483.43,25.69,6.37,1.82,13.87,58.18,13.97,3.23
2025-07-03 08:50:00,55.03,31.03,1.00,--,1080.49,1107.58,-227.29,14.59,66.09,1.00,69.17,17.50,1.00,100.44,1.00,0.08,0.00,10.00,2448.39,164.17,--,6.14,0.43,68.05,36.90,33.44,224.80,1.00,4.59,13.20,190.33,174.35,--,7.22,1.00,987.96,152.49,1.00,122.54,-135.42,68768.48,26.25,6.55,1.80,14.81,55.97,27.85,3.22
2025-07-03 08:52:00,55.02,31.19,1.00,--,1080.23,1107.21,-295.56,14.59,65.32,1.00,67.98,15.93,1.00,100.44,1.00,0.09,0.00,10.00,2141.47,163.89,--,6.11,0.44,68.07,36.70,33.37,224.74,1.00,4.08,12.73,190.53,174.43,--,7.08,1.00,966.20,152.34,1.00,122.65,-136.34,68468.92,26.19,6.60,1.92,16.08,54.65,45.27,3.34
2025-07-03 08:54:00,54.78,31.33,1.00,--,1077.08,1108.14,-218.26,14.59,65.85,1.00,68.87,16.69,1.00,100.44,1.00,0.08,0.00,10.00,2107.07,162.67,--,6.14,0.47,68.10,36.80,33.30,224.49,1.00,4.79,13.01,190.82,174.51,--,7.00,1.00,1028.12,151.74,1.00,122.70,-134.72,68399.16,26.54,7.10,1.87,14.98,58.18,9.74,3.23
2025-07-03 08:56:00,54.78,31.11,1.00,--,1077.64,1113.65,-222.92,14.58,66.07,1.00,69.31,17.07,1.00,100.44,1.00,0.08,0.00,10.00,2274.44,162.41,--,6.29,0.48,67.88,36.90,33.39,224.21,1.00,4.42,13.03,190.90,174.63,--,7.27,1.00,1034.49,151.39,1.00,122.70,-131.48,68555.09,26.30,7.16,1.91,9.64,64.72,0.20,3.23
2025-07-03 08:58:00,54.79,32.16,1.00,--,1082.07,1118.90,-227.92,14.59,66.56,1.00,69.72,17.29,1.00,100.44,1.00,0.09,0.00,10.00,2311.72,162.67,--,6.41,0.49,67.85,36.90,33.37,224.06,1.00,4.43,13.08,190.68,174.83,--,7.78,1.00,1040.51,151.15,1.00,122.80,-130.79,68573.50,26.42,6.53,1.90,12.95,64.33,0.20,3.35
2025-07-03 09:00:00,55.02,31.52,1.00,--,1082.76,1119.23,-215.07,14.59,65.35,1.00,69.69,17.29,1.00,100.44,1.00,0.07,0.00,10.00,2184.19,162.69,--,6.48,0.48,68.13,37.00,33.18,224.09,1.00,4.41,12.92,190.56,175.06,--,7.36,1.00,1038.54,150.99,1.00,122.96,-137.04,68837.14,26.65,6.86,2.03,12.79,61.65,0.22,3.35
2025-07-03 09:02:00,55.02,32.08,1.00,--,1082.20,1119.80,-229.72,14.59,65.45,1.00,69.70,17.32,1.00,100.44,1.00,0.08,0.00,10.00,2223.89,162.43,--,6.55,0.48,67.89,36.80,33.35,223.84,1.00,4.26,12.92,190.47,175.19,--,7.68,1.00,1044.91,150.35,1.00,123.06,-137.96,69493.08,26.74,7.13,1.92,12.97,62.08,0.22,3.34
2025-07-03 09:04:00,54.79,31.43,1.00,--,1086.01,1121.53,-234.44,14.58,64.61,1.00,69.69,17.39,1.00,100.44,1.00,0.08,0.00,10.00,2353.80,162.31,--,6.52,0.41,68.10,36.50,33.46,223.75,1.00,4.62,13.06,190.34,175.29,--,7.42,1.00,1021.64,150.44,1.00,123.15,-133.10,68784.38,26.72,6.54,1.86,9.81,63.86,0.22,3.34
2025-07-03 09:06:00,55.01,32.15,1.00,--,1087.95,1123.70,-275.35,14.58,66.06,1.00,68.16,16.42,1.00,100.44,1.00,0.08,0.00,10.00,2263.87,162.08,--,6.45,0.41,68.10,36.80,33.32,223.84,1.00,4.45,12.92,190.34,175.35,--,7.20,1.00,978.36,150.51,1.00,123.22,-139.35,66586.70,26.86,6.70,1.90,12.95,61.24,3.76,3.47
2025-07-03 09:08:00,55.02,31.61,1.00,--,1086.80,1125.06,-194.31,14.58,64.43,1.00,69.72,17.32,1.00,100.44,1.00,0.08,0.00,10.00,2231.68,160.88,--,6.45,0.41,67.88,36.80,33.23,223.84,1.00,5.06,13.01,190.53,175.32,--,7.64,1.00,989.35,150.44,1.00,123.19,-131.48,69594.05,26.95,7.27,1.80,10.78,60.35,1.83,3.34
2025-07-03 09:10:00,54.78,31.03,1.00,--,1089.44,1128.53,-235.83,14.59,66.46,1.00,68.47,16.45,1.00,100.44,1.00,0.09,0.00,10.00,2447.95,160.95,--,6.51,0.40,67.64,36.60,33.44,223.66,1.00,4.47,12.94,190.48,175.29,--,7.74,1.00,987.73,149.94,1.00,123.12,-134.72,67357.91,26.39,6.79,1.89,9.66,62.08,0.20,3.47
2025-07-03 09:12:00,54.78,31.52,1.00,--,1086.90,1125.46,-234.10,14.59,66.72,1.00,68.45,16.50,1.00,100.44,1.00,0.06,0.00,10.00,2223.50,160.20,--,6.49,0.40,67.55,36.90,33.20,223.57,1.00,4.81,12.97,190.43,175.27,--,6.98,1.00,1014.12,149.69,1.00,123.08,-134.72,67330.35,26.74,7.18,1.92,12.95,56.40,38.25,3.47
2025-07-03 09:14:00,55.02,31.93,1.00,--,1083.19,1121.83,-222.15,14.59,66.16,1.00,69.13,17.32,1.00,100.44,1.00,0.08,0.00,10.00,2348.83,159.47,--,6.52,0.40,67.44,36.70,33.30,223.57,1.00,4.89,12.75,190.38,175.27,--,7.12,1.00,1037.85,149.40,1.00,122.99,-133.10,68280.27,26.39,7.63,1.97,10.01,63.82,0.22,3.56
2025-07-03 09:16:00,55.03,31.86,1.00,--,1082.13,1121.13,-207.01,14.59,65.43,1.00,69.63,17.42,1.00,100.44,1.00,0.09,0.00,10.00,2161.72,159.61,--,6.57,0.39,67.12,36.60,33.13,223.29,1.00,4.73,12.92,190.21,175.27,--,7.29,1.00,1052.31,148.90,1.00,122.96,-130.09,69657.71,26.24,7.38,2.06,9.29,58.60,4.62,3.33
2025-07-03 09:18:00,54.78,30.46,1.00,--,1080.06,1116.87,-207.36,14.58,65.18,1.00,69.87,17.68,1.00,100.44,1.00,0.08,0.00,10.00,2416.12,160.32,--,6.59,0.39,67.36,36.90,33.35,223.19,1.00,4.81,12.97,189.87,175.35,--,6.82,1.00,1021.06,148.83,1.00,123.06,-134.03,69857.20,26.42,7.18,1.83,11.87,59.07,6.51,3.33
2025-07-03 09:20:00,55.03,31.36,1.00,--,1079.70,1116.50,-315.42,14.59,64.77,1.00,68.59,16.72,1.00,100.44,1.00,0.08,0.00,10.00,2202.95,161.28,--,6.62,0.38,67.30,36.60,33.18,223.10,1.00,4.72,13.18,189.59,175.37,--,6.85,1.00,1013.43,148.94,1.00,123.24,-134.03,70107.77,26.19,7.00,1.91,9.66,65.65,1.09,3.33
2025-07-03 09:22:00,55.02,31.85,1.00,--,1077.54,1115.61,-217.71,14.59,64.99,1.00,70.85,16.52,1.00,100.44,1.00,0.07,0.00,10.00,2353.83,161.38,--,6.63,0.37,67.23,36.50,33.51,223.10,1.00,5.16,12.97,189.41,175.32,--,7.21,1.00,1059.72,149.26,1.00,123.29,-129.17,70908.89,26.42,7.38,1.95,9.48,64.76,1.83,3.23
2025-07-03 09:24:00,55.03,32.66,1.00,--,1073.87,1109.30,-245.76,14.59,65.25,1.00,69.23,17.02,1.00,100.44,1.00,0.07,0.00,10.00,2330.18,162.31,--,6.63,0.36,67.37,36.90,33.42,223.10,1.00,4.59,12.71,189.23,175.27,--,6.73,1.00,980.56,149.38,1.00,123.31,-131.48,68896.52,26.31,7.13,2.05,9.66,66.56,0.22,3.46
2025-07-03 09:26:00,55.03,31.99,1.00,--,1068.43,1102.94,-243.19,14.59,65.72,1.00,69.23,17.29,1.00,100.44,1.00,0.08,0.00,10.00,2151.76,160.93,--,6.64,0.35,67.15,36.90,33.34,223.01,1.00,5.56,12.85,189.45,175.09,--,7.00,1.00,998.73,149.54,1.00,123.29,-129.40,69606.64,26.48,7.58,1.83,8.76,63.44,0.22,3.23
2025-07-03 09:28:00,54.78,32.16,1.00,--,1062.13,1093.42,-249.51,14.59,66.09,1.00,69.35,17.33,1.00,100.44,1.00,0.07,0.00,10.00,2238.36,160.01,--,6.63,0.34,66.24,36.70,33.23,222.76,1.00,5.27,12.99,189.71,174.83,--,6.75,1.00,995.25,149.02,1.00,122.92,-126.85,70595.36,25.42,7.61,1.82,8.21,58.99,0.22,3.25
2025-07-03 09:30:00,55.03,31.11,1.00,--,1057.00,1090.33,-229.24,9.59,65.05,1.00,68.84,17.52,1.00,100.44,1.00,0.08,0.00,10.00,2287.62,159.80,--,6.60,0.33,65.82,37.00,33.25,222.58,1.00,5.14,12.94,189.79,174.71,--,6.87,1.00,1012.96,148.96,1.00,122.61,-128.47,69708.84,25.15,7.61,1.87,8.19,54.69,0.22,3.47
2025-07-03 09:32:00,49.99,27.01,1.00,--,1049.19,1082.13,-263.54,9.59,65.22,1.00,67.65,16.41,1.00,100.44,1.00,0.08,0.00,10.00,2306.41,158.95,--,6.57,0.32,65.53,36.90,30.94,222.48,1.00,5.16,12.97,189.87,174.63,--,7.43,1.00,972.45,148.42,1.00,122.40,-134.03,69542.75,24.93,7.99,1.87,7.84,53.29,0.20,3.12
2025-07-03 09:34:00,49.98,28.33,1.00,--,1036.90,1068.53,-248.75,9.59,66.46,1.00,66.56,15.67,1.00,100.44,1.00,0.08,0.00,10.00,2222.28,158.49,--,6.56,0.32,65.29,36.60,30.85,222.20,1.00,5.06,13.19,189.87,174.65,--,6.97,1.00,954.28,148.10,1.00,122.26,-134.03,68650.03,24.48,8.33,1.90,8.56,52.88,0.22,3.01
2025-07-03 09:36:00,49.98,28.15,1.00,--,1029.04,1061.18,-258.12,9.59,67.10,1.00,66.69,15.58,1.00,100.44,1.00,0.08,0.00,10.00,2284.42,158.34,--,6.59,0.30,65.29,37.10,30.74,222.20,1.00,5.05,13.03,189.76,174.73,--,7.55,1.00,956.37,147.90,1.00,122.19,-132.41,69403.78,24.27,8.22,1.87,7.99,45.90,0.20,3.26
2025-07-03 09:38:00,49.97,28.17,1.00,--,1024.07,1058.18,-234.65,9.59,65.33,1.00,67.08,15.89,1.00,100.44,1.00,0.08,0.00,10.00,2200.07,158.34,--,6.61,0.30,65.34,36.70,30.78,222.11,1.00,5.07,12.85,189.61,174.81,--,7.56,1.00,985.19,147.76,1.00,122.19,-132.41,69062.03,24.13,7.84,1.90,8.54,44.54,7.88,3.14
2025-07-03 09:40:00,49.99,27.62,1.00,--,1018.98,1054.27,-268.68,9.59,64.80,1.00,67.27,16.04,1.00,100.44,1.00,0.08,0.00,10.00,2258.27,158.65,--,6.62,0.29,65.33,36.70,25.05,222.08,1.00,5.17,12.90,189.45,174.83,--,7.17,1.00,940.05,147.58,1.00,122.21,-134.03,69628.40,24.07,8.06,1.98,8.58,43.32,2.85,3.01
2025-07-03 09:42:00,49.98,27.42,1.00,--,1019.36,1053.88,-207.22,9.59,67.04,1.00,66.13,15.38,1.00,100.44,1.00,0.08,0.00,10.00,2301.63,159.31,--,6.61,0.28,65.59,36.60,25.33,221.99,1.00,4.72,12.92,189.19,174.89,--,6.63,1.00,984.03,147.43,1.00,122.19,-129.17,68309.96,23.87,7.60,1.86,8.02,42.39,1.97,3.01
2025-07-03 09:44:00,49.97,26.68,1.00,--,1020.69,1053.88,-270.21,9.59,66.23,1.00,66.49,16.50,1.00,100.44,1.00,0.09,0.00,10.00,2178.46,159.35,--,6.60,0.27,65.70,36.60,25.42,222.08,1.00,5.30,12.90,189.07,174.83,--,7.26,1.00,978.01,147.42,1.00,122.33,-129.17,68438.41,24.25,8.09,1.89,8.56,45.90,2.88,3.01
2025-07-03 09:46:00,49.98,27.50,1.00,--,1031.56,1062.06,-275.56,9.59,66.60,1.00,65.24,14.57,1.00,100.44,1.00,0.08,0.00,10.00,2420.43,159.61,--,6.56,0.27,65.78,36.60,25.24,222.05,1.00,5.13,13.12,189.07,174.75,--,7.42,1.00,953.01,147.72,0.00,122.28,-132.41,67501.02,23.92,7.49,1.81,8.94,50.71,2.30,3.02
2025-07-03 09:48:00,49.97,27.67,1.00,--,1034.12,1067.74,-257.85,9.59,66.59,1.00,65.22,14.84,1.00,100.44,1.00,0.08,0.00,10.00,2390.48,158.67,--,6.49,0.27,65.76,36.70,25.14,222.11,1.00,5.51,13.32,189.29,174.63,--,7.61,1.00,952.78,147.43,0.00,122.26,-130.09,67190.81,24.04,7.95,1.92,10.21,55.97,0.53,3.13
2025-07-03 09:50:00,49.98,27.35,1.00,--,1026.85,1065.91,-243.06,9.59,64.64,1.00,65.81,15.46,1.00,100.44,1.00,0.07,0.00,10.00,2260.93,157.47,--,6.42,0.28,65.21,36.80,25.19,222.11,1.00,5.53,12.87,189.54,174.43,--,6.95,1.00,933.80,147.31,1.00,122.00,-126.85,68327.53,23.51,8.49,1.93,9.81,52.49,0.22,3.01
2025-07-03 09:52:00,54.78,31.44,1.00,--,1027.88,1070.85,-197.08,9.59,64.86,1.00,65.66,14.88,1.00,100.44,1.00,0.06,0.00,10.00,2192.98,157.19,--,6.12,0.00,64.68,36.60,25.28,222.20,1.00,5.34,13.08,189.59,174.29,--,7.69,1.00,927.55,146.58,1.00,121.69,-124.54,69295.88,23.10,8.56,2.02,9.68,48.07,0.22,2.91
2025-07-03 09:54:00,54.78,29.81,1.00,--,1026.94,1069.31,-252.57,9.59,65.05,1.00,65.71,14.99,1.00,100.44,1.00,0.08,0.00,10.00,2271.33,157.45,--,5.67,0.00,64.44,36.60,25.38,222.20,1.00,5.23,13.15,189.41,174.27,--,7.73,1.00,935.07,146.60,1.00,121.55,-133.10,69329.89,23.04,8.19,1.84,10.93,50.28,0.22,2.92
2025-07-03 09:56:00,55.02,31.01,1.00,--,1022.14,1065.29,-240.28,9.59,65.37,1.00,65.85,15.45,1.00,100.44,1.00,0.06,0.00,10.00,2376.49,157.19,--,6.06,0.35,64.30,36.70,25.21,222.08,1.00,5.31,12.73,189.29,174.29,--,7.30,1.00,986.46,146.47,1.00,121.46,-124.54,68928.39,23.07,8.62,1.99,11.85,54.65,0.20,3.02
2025-07-03 09:58:00,54.78,30.44,1.00,--,1019.11,1064.84,-204.86,9.58,65.79,1.00,65.73,14.84,1.00,100.44,1.00,0.06,0.00,10.00,2407.88,157.26,--,6.06,0.36,64.10,36.90,25.26,222.11,1.00,5.30,12.90,189.15,174.35,--,7.23,1.00,936.34,146.60,1.00,121.43,-124.54,68986.59,22.93,8.75,1.98,10.58,51.12,0.20,2.68
2025-07-03 10:00:00,55.03,31.11,1.00,--,1018.53,1063.30,-216.53,9.59,66.34,1.00,66.07,14.95,1.00,100.44,1.00,0.07,0.00,10.00,2304.91,157.90,--,6.01,0.38,63.92,36.60,25.42,222.30,1.00,5.18,12.97,188.83,174.35,--,7.02,1.00,967.36,146.37,1.00,121.41,-123.84,69217.37,22.78,8.46,1.91,11.48,51.12,0.20,2.91
2025-07-03 10:02:00,55.03,31.76,1.00,--,1016.05,1060.00,-181.46,9.58,65.72,1.00,66.09,15.15,1.00,100.44,1.00,0.07,0.00,10.00,2262.48,158.51,--,5.97,0.40,63.92,36.70,25.33,222.30,1.00,5.13,13.15,188.60,174.38,--,7.43,1.00,946.30,146.42,1.00,121.39,-122.92,70223.30,22.84,8.44,1.87,13.87,51.60,0.20,2.80
2025-07-03 10:04:00,54.78,30.20,1.00,--,1009.01,1053.75,-260.83,9.59,64.99,1.00,67.35,16.23,1.00,100.44,1.00,0.08,0.00,10.00,2319.03,159.15,--,5.99,0.44,63.75,36.70,25.26,222.30,1.00,5.16,12.90,188.37,174.31,--,7.50,1.00,971.30,146.53,1.00,121.46,-124.54,71291.06,22.78,8.92,1.85,10.58,50.28,0.20,2.69
2025-07-03 10:06:00,55.03,30.22,1.00,--,1005.10,1048.25,-233.12,9.59,66.17,1.00,68.45,16.96,1.00,100.44,1.00,0.06,0.00,10.00,2321.70,159.82,--,6.09,0.48,63.75,36.50,25.17,222.48,1.00,5.02,12.75,188.14,174.21,--,7.74,1.00,1029.17,146.58,1.00,121.48,-124.54,72592.97,22.66,8.76,1.96,10.38,53.29,0.22,2.69
2025-07-03 10:08:00,55.03,30.04,1.00,--,1002.72,1045.46,-260.62,9.59,65.44,1.00,67.64,16.08,1.00,100.44,1.00,0.06,0.00,10.00,2386.93,160.53,--,6.19,0.49,64.00,36.70,25.33,222.48,1.00,5.29,13.10,187.93,174.17,--,7.27,1.00,970.49,146.85,1.00,121.55,-123.84,71490.03,22.96,8.82,1.89,9.66,54.18,0.19,2.69
2025-07-03 10:10:00,55.03,31.27,1.00,--,999.97,1041.60,-273.47,-0.49,-0.60,1.00,67.34,14.28,0.00,100.44,1.00,0.09,0.00,10.00,2455.55,160.55,--,6.27,0.50,64.00,36.80,25.21,222.58,1.00,5.27,12.97,187.88,174.05,--,7.31,1.00,1001.97,147.12,1.00,121.60,-128.47,71157.63,22.89,8.89,1.84,9.81,54.69,0.22,2.79
2025-07-03 10:12:00,55.03,30.95,1.00,--,998.94,1038.81,-249.44,-0.49,-0.60,1.00,66.96,15.72,0.00,100.44,1.00,0.08,0.00,10.00,2246.79,160.19,--,6.39,0.51,64.00,36.80,25.52,222.76,1.00,5.22,12.90,187.96,173.92,--,8.20,1.00,961.57,147.40,1.00,121.53,-123.84,70995.86,22.81,8.68,1.87,8.93,54.65,0.20,2.79
2025-07-03 10:14:00,55.03,30.88,1.00,--,1005.58,1041.40,-243.75,-0.49,-0.57,1.00,67.00,15.76,0.00,100.44,1.00,0.09,0.00,10.00,2379.76,160.32,--,6.53,0.51,64.25,36.70,25.21,222.76,1.00,5.09,12.68,188.04,173.80,--,7.70,1.00,978.59,147.52,1.00,121.48,-125.23,69960.24,22.92,8.33,1.98,8.02,54.69,0.20,2.80
2025-07-03 10:16:00,55.03,29.48,1.00,--,1008.63,1039.88,-254.93,-0.49,-0.60,1.00,66.35,15.26,0.00,100.44,1.00,0.09,0.00,10.00,2219.64,160.36,--,6.63,0.50,64.43,36.80,25.19,222.92,1.00,5.27,13.10,188.11,173.70,--,7.61,1.00,952.55,147.47,1.00,121.48,-122.92,69043.34,23.16,8.40,1.98,8.76,55.50,0.22,2.91
2025-07-03 10:18:00,55.03,30.04,1.00,--,1005.77,1033.63,-204.44,-0.49,-0.60,1.00,66.83,15.54,0.00,100.43,1.00,0.08,0.00,10.00,2335.07,160.20,--,6.74,0.49,64.52,36.60,25.19,223.01,1.00,5.29,12.99,188.26,173.62,--,7.23,1.00,962.38,147.59,1.00,121.41,-129.17,70387.17,23.16,8.49,1.83,8.39,55.50,0.20,2.91
2025-07-03 10:20:00,54.78,29.32,1.00,--,1007.18,1035.09,-266.87,-0.48,-0.60,1.00,66.52,15.16,0.00,100.44,1.00,0.09,0.00,10.00,2222.78,160.56,--,6.84,0.47,64.68,36.70,25.38,223.01,1.00,5.23,13.06,188.34,173.59,--,7.30,1.00,970.83,147.65,0.00,121.48,-124.54,69195.06,23.28,8.18,1.92,8.19,57.71,0.22,2.79
2025-07-03 10:22:00,55.02,31.35,1.00,--,1012.74,1041.34,-219.65,-0.48,-0.54,1.00,66.56,15.31,0.00,100.44,1.00,0.09,0.00,10.00,2196.51,160.53,--,6.94,0.46,64.84,36.90,25.14,223.23,1.00,5.47,13.20,188.51,173.59,--,7.89,1.00,996.06,147.70,0.00,121.48,-125.23,69565.00,23.46,7.92,1.95,7.84,55.97,0.22,2.91
2025-07-03 10:24:00,55.03,30.53,1.00,--,1014.79,1043.48,-215.28,-0.51,-0.58,1.00,66.53,15.56,0.00,100.44,1.00,0.09,0.00,10.00,2107.74,160.65,--,6.98,0.43,64.79,36.60,25.28,223.35,1.00,5.42,12.92,188.64,173.58,--,7.10,1.00,971.41,147.69,1.00,121.48,-123.84,69066.57,23.42,8.01,1.95,8.01,55.97,0.20,2.68
2025-07-03 10:26:00,54.77,30.46,1.00,--,1015.47,1044.48,-212.99,-0.54,-0.60,1.00,66.98,15.67,0.00,100.44,1.00,0.07,0.00,10.00,2269.88,160.93,--,6.97,0.40,64.74,36.90,25.17,223.57,1.00,5.39,13.03,188.60,173.54,--,6.91,1.00,974.77,147.44,1.00,121.46,-126.16,69488.88,23.46,7.96,1.85,7.84,54.69,0.20,2.57
2025-07-03 10:28:00,55.03,29.96,1.00,--,1012.42,1041.40,-219.31,-0.56,-0.67,1.00,66.98,16.12,0.00,100.44,1.00,0.08,0.00,10.00,2230.97,161.14,--,6.97,0.37,64.69,37.10,25.24,223.66,1.00,5.42,12.99,188.68,173.58,--,7.27,1.00,990.16,147.99,1.00,121.41,-136.34,70264.08,23.42,8.06,1.81,7.82,55.97,0.20,2.79
2025-07-03 10:30:00,55.02,30.05,1.00,--,1012.38,1041.27,-262.85,-0.59,-0.70,1.00,66.81,13.88,0.00,100.44,1.00,0.03,0.00,10.00,2319.60,161.10,--,6.93,0.35,64.68,36.70,25.49,223.81,1.00,5.40,13.08,188.69,173.62,--,-0.01,0.00,996.88,148.05,1.00,121.46,-130.79,69587.61,23.42,8.24,2.00,7.82,58.99,0.66,2.80
2025-07-03 10:32:00,54.79,30.30,1.00,--,1010.65,1039.13,-227.99,-0.59,-0.72,1.00,67.00,15.51,0.00,100.44,1.00,0.03,0.00,10.00,2379.49,160.72,--,6.91,0.32,64.68,37.00,25.09,223.97,1.00,5.46,12.94,188.76,173.67,--,-0.02,0.00,979.05,148.30,1.00,121.46,-126.16,69647.00,23.49,8.20,1.99,7.47,62.04,0.20,2.79
