数据时间,1#变频给料机状态,2#变频给料机状态,3#变频给料机状态,#1炉左一给料炉排行程,#1炉左二给料炉排行程,#1炉左三给料炉排行程,#1炉右三给料炉排行程,#1炉右二给料炉排行程,#1炉右一给料炉排行程,#2炉左一给料炉排行程,#2炉左二给料炉排行程,#2炉左三给料炉排行程,#2炉右三给料炉排行程,#2炉右二给料炉排行程,#2炉右一给料炉排行程,1#辅助燃烧器运行信号左,1#辅助燃烧器运行信号右,2#辅助燃烧器运行信号左,2#辅助燃烧器运行信号右,#1炉第一烟道上部温度T10（顶间左侧）,#1炉第一烟道上部温度T11（顶间中侧）,#1炉第一烟道上部温度T12（顶间右侧）,,#1炉第一烟道中部温度T20（中间左侧),#1炉第一烟道中部温度T21（中间中侧）,#1炉第一烟道中部温度T22（中间右间）,,,#2炉第一烟道上部温度T10（顶间左侧）,#2炉第一烟道上部温度T11（顶间中侧）,#2炉第一烟道上部温度T12（顶间右侧）,,#2炉第一烟道中部温度T20（中间左侧),#2炉第一烟道中部温度T21（中间中侧）,#2炉第一烟道中部温度T22（中间右间）,,,#1炉炉膛压力,,#2炉炉膛压力,1#炉5单元右侧一次风机电机电流,1#炉1单元左侧一次风机电机电流,1#炉2单元左侧一次风机电机电流,1#炉3单元左侧一次风机电机电流,1#炉4单元左侧一次风机电机电流,1#炉5单元左侧一次风机电机电流,1#炉1单元右侧一次风机电机电流,1#炉2单元右侧一次风机电机电流,1#炉3单元右侧一次风机电机电流,1#炉4单元右侧一次风机电机电流,1#炉5单元右侧一次风机电机运行,1#炉1单元左侧一次风机电机运行,1#炉2单元左侧一次风机电机运行,1#炉3单元左侧一次风机电机运行,1#炉4单元左侧一次风机电机运行,1#炉5单元左侧一次风机电机运行,1#炉1单元右侧一次风机电机运行,1#炉2单元右侧一次风机电机运行,1#炉3单元右侧一次风机电机运行,1#炉4单元右侧一次风机电机运行,2#炉5单元右侧一次风机电机电流,2#炉1单元左侧一次风机电机电流,2#炉2单元左侧一次风机电机电流,2#炉3单元左侧一次风机电机电流,2#炉4单元左侧一次风机电机电流,2#炉5单元左侧一次风机电机电流,2#炉1单元右侧一次风机电机电流,2#炉2单元右侧一次风机电机电流,2#炉3单元右侧一次风机电机电流,2#炉4单元右侧一次风机电机电流,2#炉5单元右侧一次风机电机运行,2#炉1单元左侧一次风机电机运行,2#炉2单元左侧一次风机电机运行,2#炉3单元左侧一次风机电机运行,2#炉4单元左侧一次风机电机运行,2#炉5单元左侧一次风机电机运行,2#炉1单元右侧一次风机电机运行,2#炉2单元右侧一次风机电机运行,2#炉3单元右侧一次风机电机运行,2#炉4单元右侧一次风机电机运行,1#炉二次风机频率,1#炉二次风机电流,1#炉二次风机电机变频运行,2#炉二次风机频率,2#炉二次风机电流,2#炉二次风机电机变频运行,1#炉引风机速度反馈,1#炉引风机变频器电流,1#炉引风机进口调节风门阀位反馈,1#炉引风机运行,1#炉引风机变频器工频状态,1#炉引风机变频器变频状态,2#炉引风机速度反馈,2#炉引风机变频器电流,2#炉引风机进口调节风门阀位反馈,2#炉引风机变频器运行,2#炉引风机变频器工频状态,2#炉引风机变频器变频状态,炉外干法仓累积量,炉内干法仓累积量,公用仓累积量,1#炉雾化器石灰浆流量计 FT1001,1#制浆累计重量,1#炉反应塔温度,1#炉雾化器石灰浆开关阀,2#炉雾化器石灰浆流量计 FT1001,2#制浆累计重量,2#炉反应塔温度,2#炉雾化器石灰浆开关阀,氢氧化钠稀释泵累积流量（总）,1#炉PH1,1#炉PH2,1#炉氢氧化钠累积流量,1#炉反应塔温度1,1#炉反应塔温度2,2#炉PH1,2#炉PH2,2#炉氢氧化钠累积流量,2#炉反应塔温度1,2#炉反应塔温度2,1#炉还原剂累积流量1（氨水）,1#炉还原剂累积流量2（氨水）,1#炉第一烟道顶部平均温度,1#SNCR运行信号（1#阀门开）,1#SNCR运行信号（2#阀门开）,2#炉还原剂累积流量1（氨水）,2#炉还原剂累积流量2（氨水）,2#炉第一烟道顶部平均温度,2#SNCR运行信号（1#阀门开）,2#SNCR运行信号（2#阀门开）,1#还原剂流量,1#SCR反应器进口温度,1#SCR反应器出口温度,2#还原剂流量,2#SCR反应器进口温度,2#SCR反应器出口温度,1#罐活性炭称重1瞬时流量,1#罐活性炭称重2瞬时流量,1#罐活性炭称重3瞬时流量,1#罐活性炭称重1累积,1#罐活性炭称重2累积,1#罐活性炭称重3累积,1#罐1#电机运行,1#罐2#电机运行,1#罐3#电机运行,1#炉除尘器总差压  PT2001,1#炉布袋除尘器进口温度,2#炉除尘器总差压  PT2001,2#炉布袋除尘器进口温度,1#炉CEMS出口温度,1#炉CEMS出口压力,1#炉烟气流量,1#炉CEMS出口湿度,1#炉O2,1#炉粉尘,1#炉SO2,1#炉Nox,1#炉CO,1#炉HCL,1#炉NH3逃逸,2#炉CEMS出口温度,2#炉CEMS出口压力,2#炉烟气流量,2#炉CEMS出口湿度,2#炉O2,2#炉粉尘,2#炉SO2,2#炉Nox,2#炉CO,2#炉HCL,2#炉NH3逃逸
2025-05-23 07:14:00,0.00,0.00,0.00,314.38,311.43,153.67,140.02,313.27,312.42,618.89,621.49,464.22,466.38,619.78,620.68,0.00,0.00,0.00,0.00,1109.28,1082.58,1031.95,1074.60 ,1147.38,1112.35,1070.88,1110.20 ,1092.40 ,991.82,1106.42,1131.62,1076.62 ,986.80,1162.90,1144.82,1098.17 ,1087.40 ,-235.79,,-245.12,13.84,25.06,22.40,73.86,68.78,14.49,26.44,24.11,67.30,59.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.85,27.87,19.18,60.18,59.48,13.39,28.16,19.86,60.57,64.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.95,146.90,0.00,9.95,121.54,0.00,34.02,51.69,100.21,0.00,0.00,0.00,38.07,53.31,100.07,0.00,0.00,0.00,1.83,68812.44,89.76,2543.40,108454.89,157.47,0.00,3754.34,115740.70,150.52,0.00,37645.82,3.30,4.00,96.87,65.20,65.80,9.20,8.70,41.80,63.00,62.90,170.02,165.59,1097.39,0.00,0.00,178.69,194.29,1126.56,0.00,0.00,25.20,175.20,174.40,24.90,178.60,177.20,0.02,15.20,14.57,5959.00,6809.00,2491.00,0.00,0.00,0.00,1093.75,159.46,852.14,149.31,117.65,-439.50,126726.23,24.73,9.24,2.09,13.99,38.73,12.70,1.34,0.98,127.95,-597.00,165983.08,23.96,10.10,1.79,26.59,32.08,21.88,9.97,1.62
2025-05-23 07:16:00,0.00,0.00,0.00,331.74,342.79,197.50,207.72,336.38,345.30,740.20,741.93,589.87,588.24,736.53,737.43,0.00,0.00,0.00,0.00,1108.75,1082.12,1030.68,1073.85 ,1122.93,1108.00,1061.88,1097.60 ,1085.73 ,990.55,1099.00,1128.18,1072.58 ,989.05,1155.25,1144.75,1096.35 ,1084.46 ,-247.61,,-235.46,13.71,24.55,21.59,72.09,76.15,14.50,26.53,24.18,67.98,62.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.10,27.95,19.54,60.13,60.34,13.63,27.89,21.06,60.84,64.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.91,151.30,0.00,9.90,126.88,0.00,34.02,51.67,100.20,0.00,0.00,0.00,38.07,53.58,100.07,0.00,0.00,0.00,1.83,68821.88,89.76,2510.85,108454.89,157.47,0.00,3721.79,115740.70,148.78,0.00,37645.82,3.20,4.00,96.87,65.30,65.80,8.20,7.70,41.83,63.00,62.90,170.02,165.59,1095.29,0.00,0.00,178.69,194.29,1120.79,0.00,0.00,25.10,175.10,174.70,25.10,178.90,176.50,0.02,15.19,14.56,5959.00,6809.00,2491.00,0.00,0.00,0.00,1086.52,159.46,820.31,147.74,117.68,-434.00,117199.14,24.87,10.30,2.57,7.46,44.99,9.30,1.64,0.96,128.04,-582.50,166181.84,23.75,10.20,1.89,20.96,33.33,0.76,9.39,1.63
2025-05-23 07:18:00,0.00,0.00,0.00,456.52,459.86,311.43,311.89,459.43,460.10,19.72,12.33,4.48,0.56,5.85,4.03,0.00,0.00,0.00,0.00,1106.80,1082.50,1029.92,1073.07 ,1116.62,1106.35,1051.75,1091.57 ,1082.32 ,988.83,1104.10,1122.10,1071.68 ,990.25,1156.75,1142.50,1096.50 ,1084.09 ,-186.63,,-276.69,13.88,24.48,21.95,72.15,74.47,14.52,26.35,24.20,67.16,59.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.19,28.26,19.57,63.46,60.82,13.61,28.29,21.71,63.27,65.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.88,159.27,0.00,9.84,135.36,0.00,34.02,51.71,100.21,0.00,0.00,0.00,38.07,53.58,100.07,0.00,0.00,0.00,1.83,68831.28,89.76,2539.06,108454.89,157.47,0.00,3708.77,115740.70,147.48,0.00,37645.82,3.10,3.90,96.87,65.10,65.80,8.10,7.60,41.83,63.10,63.00,170.02,165.59,1093.86,0.00,0.00,178.69,194.29,1121.91,0.00,0.00,25.00,175.20,174.10,24.90,177.80,176.50,0.02,15.20,14.56,5959.00,6810.00,2492.00,0.00,0.00,0.00,1098.09,159.46,837.67,146.88,117.63,-428.00,117115.78,24.86,10.40,2.62,4.93,46.77,4.63,1.37,0.94,128.16,-555.50,151255.84,23.90,10.30,1.70,20.03,36.43,4.47,8.31,1.45
2025-05-23 07:20:00,0.00,0.00,0.00,570.56,572.39,422.00,420.94,571.74,572.18,313.34,331.99,168.76,163.32,340.59,339.64,0.00,0.00,0.00,0.00,1105.82,1082.12,1029.62,1072.52 ,1125.10,1106.12,1045.15,1092.12 ,1082.32 ,988.22,1094.72,1123.30,1068.75 ,985.22,1148.95,1138.90,1091.02 ,1079.89 ,-213.11,,-215.60,13.72,24.27,21.90,72.66,74.09,14.51,26.77,24.49,67.63,58.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,28.54,20.00,62.33,59.41,13.33,26.28,20.60,62.91,65.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.88,151.61,0.00,9.80,129.51,0.00,34.02,51.65,100.21,0.00,0.00,0.00,38.07,54.01,100.07,0.00,0.00,0.00,1.83,68840.69,89.76,2549.91,108454.89,157.55,0.00,3736.98,115740.70,146.70,0.00,37645.82,3.10,3.90,96.87,65.20,65.60,8.10,7.50,41.83,63.10,63.00,170.02,165.59,1094.69,0.00,0.00,178.69,194.29,1115.16,0.00,0.00,25.00,174.70,174.10,25.00,177.00,176.70,0.02,15.19,14.57,5959.00,6810.00,2492.00,0.00,0.00,0.00,1106.77,159.64,817.42,146.35,117.68,-449.00,127809.21,24.85,9.88,2.74,0.63,43.42,4.22,1.18,0.78,128.15,-602.50,160484.78,23.67,10.48,1.50,17.47,36.82,0.12,7.55,1.22
2025-05-23 07:22:00,0.00,0.00,0.00,658.34,658.65,509.03,508.40,659.63,659.53,405.78,403.61,267.82,269.34,395.82,397.26,0.00,0.00,0.00,0.00,1105.30,1081.67,1028.20,1071.72 ,1099.00,1111.90,1037.72,1082.87 ,1077.30 ,987.62,1082.88,1112.88,1061.13 ,977.43,1137.62,1128.62,1081.22 ,1071.18 ,-185.76,,-177.52,13.94,24.54,21.74,72.99,73.81,14.55,26.90,24.45,68.48,58.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.05,27.57,21.71,61.37,62.95,13.63,26.70,22.20,62.76,65.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.73,153.67,0.00,9.92,121.95,0.00,34.02,51.67,100.21,0.00,0.00,0.00,38.07,53.79,100.07,0.00,0.00,0.00,1.83,68849.95,89.76,2508.68,108454.89,157.55,0.00,3745.66,115740.70,146.01,0.00,37645.82,3.10,3.90,96.87,65.30,65.80,8.00,7.50,41.83,63.00,62.70,170.02,165.59,1088.72,0.00,0.00,178.69,194.29,1106.88,0.00,0.00,25.00,174.80,174.60,25.10,176.80,177.20,0.02,15.19,14.57,5959.00,6811.00,2493.00,0.00,0.00,0.00,1100.98,159.72,855.03,146.18,117.69,-429.00,111248.22,25.09,10.20,2.47,0.73,47.64,3.52,1.44,0.94,128.10,-684.00,152667.39,23.50,10.68,2.15,20.29,39.13,0.00,6.72,1.07
2025-05-23 07:24:00,0.00,0.00,0.00,780.63,779.09,628.38,628.84,776.92,779.11,533.50,533.38,391.41,389.45,533.52,533.00,0.00,0.00,0.00,0.00,1102.07,1080.78,1026.55,1069.80 ,1115.88,1113.85,1033.00,1087.58 ,1078.69 ,988.53,1103.88,1123.75,1072.05 ,976.07,1163.50,1137.17,1092.25 ,1082.15 ,-193.47,,-187.61,13.79,24.21,21.87,72.14,72.90,14.63,26.35,24.00,67.64,58.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.01,27.49,23.27,61.91,61.67,13.55,27.30,23.79,61.52,65.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.93,154.82,0.00,9.83,133.83,0.00,34.02,51.66,100.21,0.00,0.00,0.00,38.07,53.33,100.07,0.00,0.00,0.00,1.83,68857.81,89.76,2515.19,108454.89,157.64,0.00,3676.22,115740.70,145.57,0.00,37645.82,3.10,3.90,96.87,65.20,65.80,8.00,7.50,41.83,62.90,62.80,170.02,165.59,1096.75,0.00,0.00,178.69,194.29,1118.01,0.00,0.00,24.90,175.70,175.00,24.90,176.70,176.50,0.02,15.19,14.59,5959.00,6811.00,2493.00,0.00,0.00,0.00,1121.24,159.90,844.91,146.18,117.69,-435.50,117317.24,24.91,10.13,2.24,3.26,46.65,3.52,1.45,0.94,128.01,-573.50,148485.58,23.32,11.00,1.49,17.95,40.38,0.00,6.07,1.04
2025-05-23 07:26:00,0.00,0.00,0.00,313.40,308.61,150.41,139.58,313.38,309.27,637.34,633.31,486.25,485.59,637.36,635.33,0.00,0.00,0.00,0.00,1099.38,1080.85,1024.90,1068.38 ,1068.85,1107.55,1034.28,1070.23 ,1069.30 ,986.65,1101.55,1110.17,1066.12 ,978.78,1160.80,1131.17,1090.25 ,1078.19 ,-170.57,,-222.33,12.90,23.27,24.08,78.68,67.40,13.92,25.44,23.76,78.87,58.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.89,27.49,24.05,63.52,59.44,13.39,27.82,25.24,62.85,65.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.83,153.93,0.00,9.88,130.23,0.00,34.02,51.78,100.21,0.00,0.00,0.00,39.09,55.48,100.07,0.00,0.00,0.00,1.83,68867.89,89.76,2526.04,109033.59,157.73,0.00,3743.49,115740.70,145.49,0.00,37645.82,3.10,3.80,96.87,65.40,66.00,8.00,7.50,41.83,62.80,62.60,170.02,165.59,1075.75,0.00,0.00,178.69,194.29,1116.96,0.00,0.00,25.00,175.60,175.20,25.10,176.20,175.70,0.02,15.20,14.55,5959.00,6812.00,2493.00,0.00,0.00,0.00,1095.20,160.16,870.95,146.27,117.78,-440.00,126649.23,25.15,9.54,2.08,0.55,42.00,5.04,1.00,0.93,128.24,-585.00,164729.84,23.25,10.46,1.26,19.68,39.71,0.00,5.59,0.94
2025-05-23 07:28:00,0.00,0.00,0.00,321.00,323.04,161.15,158.24,320.76,321.97,733.04,730.86,584.01,583.03,734.80,732.87,0.00,0.00,0.00,0.00,1092.78,1080.25,1023.62,1065.55 ,1072.75,1120.00,1039.67,1077.47 ,1071.51 ,986.88,1099.45,1098.77,1061.70 ,981.55,1156.45,1127.12,1088.37 ,1075.04 ,-204.21,,-173.18,13.02,22.33,23.35,78.48,81.12,14.11,25.78,23.92,78.90,58.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.93,27.13,24.54,65.95,60.18,13.63,26.91,24.02,65.43,67.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.93,156.69,0.00,9.91,122.97,0.00,35.01,53.78,100.21,0.00,0.00,0.00,39.09,55.53,100.07,0.00,0.00,0.00,1.83,68878.16,89.76,2528.21,109033.59,157.73,0.00,3773.87,115740.70,145.49,0.00,37645.82,3.00,3.80,96.87,65.40,66.00,8.00,7.40,41.83,62.90,62.60,170.02,165.59,1076.35,0.00,0.00,178.69,194.29,1114.56,0.00,0.00,25.00,174.80,174.70,25.10,175.50,176.50,0.02,15.14,14.55,5959.00,6812.00,2494.00,0.00,0.00,0.00,1138.60,160.33,856.48,146.79,117.99,-437.00,124980.14,25.17,10.50,2.33,3.09,53.17,3.36,1.31,1.11,128.24,-616.50,164134.64,23.42,10.67,1.75,23.16,42.46,3.44,5.72,0.76
2025-05-23 07:30:00,0.00,0.00,0.00,413.34,410.93,255.66,252.97,410.82,408.45,252.90,3.54,-11.58,-9.20,-4.13,-4.97,0.00,0.00,0.00,0.00,1089.78,1079.20,1022.57,1063.85 ,1079.72,1131.55,1050.25,1087.17 ,1075.51 ,986.28,1072.15,1093.68,1050.70 ,974.28,1131.55,1125.17,1077.00 ,1063.85 ,-167.43,,-187.39,13.24,22.26,23.16,78.84,79.12,14.17,26.14,23.76,78.88,59.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.94,26.80,25.13,68.93,58.29,13.12,27.80,25.81,67.33,60.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.87,151.38,0.00,9.95,123.85,0.00,35.01,53.60,100.21,0.00,0.00,0.00,39.08,55.56,100.07,0.00,0.00,0.00,1.83,68887.55,89.76,2558.59,109033.59,158.07,0.00,3754.34,115740.70,145.57,0.00,37645.82,3.00,3.80,96.87,65.70,66.30,7.90,7.40,41.83,62.70,62.50,170.02,165.59,1079.50,0.00,0.00,178.69,194.29,1098.96,0.00,0.00,24.90,174.40,175.10,25.10,175.90,175.70,0.02,15.21,14.55,5959.00,6813.00,2494.00,0.00,0.00,0.00,1153.07,161.20,856.48,147.05,118.17,-429.00,123844.78,25.46,8.66,2.09,5.99,38.09,33.61,1.17,0.76,128.15,-595.50,168764.19,23.41,10.95,1.64,25.96,46.79,0.00,6.05,0.78
2025-05-23 07:32:00,0.00,0.00,0.00,494.07,493.83,341.82,341.08,492.31,492.21,258.00,320.92,158.12,148.13,330.72,326.84,0.00,0.00,0.00,0.00,1089.55,1079.28,1021.00,1063.28 ,1099.38,1135.38,1054.38,1096.38 ,1079.83 ,985.67,1070.43,1089.85,1048.65 ,963.32,1131.40,1121.35,1072.02 ,1060.34 ,-235.79,,-178.71,13.32,23.95,21.42,73.85,69.91,14.02,26.33,23.07,75.45,58.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.78,27.51,25.43,67.03,59.69,13.15,27.26,26.49,67.38,61.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.94,157.16,0.00,9.83,127.19,0.00,35.01,53.35,100.20,0.00,0.00,0.00,39.07,55.40,100.07,0.00,0.00,0.00,1.83,68896.80,89.76,2510.85,109033.59,158.33,0.00,3767.36,115740.70,145.75,0.00,37645.82,3.00,3.80,96.87,65.80,66.30,7.90,7.40,41.83,62.50,62.40,170.02,165.59,1089.66,0.00,0.00,178.69,194.29,1095.06,0.00,0.00,25.10,174.50,174.20,24.90,175.20,175.80,0.02,15.18,14.56,5959.00,6813.00,2495.00,0.00,0.00,0.00,1135.71,161.98,876.74,147.22,118.20,-428.00,121119.64,25.71,9.30,2.27,5.75,39.48,21.39,1.36,0.80,127.99,-638.50,165700.02,23.26,11.71,2.18,22.42,48.83,0.00,6.86,0.82
2025-05-23 07:34:00,0.00,0.00,0.00,577.29,577.27,426.45,426.26,577.59,579.35,359.34,349.35,192.30,206.29,376.40,362.76,0.00,0.00,0.00,0.00,1089.85,1079.35,1021.15,1063.45 ,1098.70,1132.38,1055.05,1095.38 ,1079.41 ,983.88,1078.22,1091.05,1051.05 ,960.40,1141.00,1122.18,1074.53 ,1062.79 ,-221.57,,-196.40,12.77,25.20,21.98,74.30,64.44,13.66,25.85,23.47,77.64,61.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.81,26.94,25.17,66.45,58.62,13.12,26.79,25.71,66.17,61.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.94,160.86,0.00,9.85,128.18,0.00,35.01,53.60,100.21,0.00,0.00,0.00,39.08,55.20,100.07,0.00,0.00,0.00,1.83,68906.22,89.76,2536.89,109033.59,158.51,0.00,3773.87,115740.70,145.92,0.00,37645.82,3.00,3.80,96.87,65.60,66.30,7.90,7.40,41.83,62.60,62.60,170.02,165.59,1089.47,0.00,0.00,178.69,194.29,1099.38,0.00,0.00,25.10,175.20,174.40,25.10,175.30,175.60,0.02,15.20,14.56,5959.00,6814.00,2495.00,0.00,0.00,0.00,1124.13,162.24,891.20,147.66,118.15,-433.50,120295.20,25.58,9.64,2.05,6.47,44.09,4.89,1.47,0.97,128.09,-623.50,173040.00,23.48,11.09,2.05,19.84,43.26,0.00,6.59,0.88
2025-05-23 07:36:00,0.00,0.00,0.00,659.86,661.04,510.11,511.65,660.28,662.57,454.07,457.86,300.59,303.62,455.18,464.10,0.00,0.00,0.00,0.00,1090.75,1079.12,1020.62,1063.50 ,1130.57,1132.22,1057.68,1106.82 ,1085.16 ,981.78,1086.70,1104.03,1057.50 ,960.25,1152.62,1127.12,1080.00 ,1068.75 ,-174.26,,-161.78,13.15,24.77,22.57,73.11,66.40,13.62,25.42,23.28,78.26,60.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.96,27.94,25.57,67.62,61.35,13.36,27.01,26.24,68.40,65.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.87,160.76,0.00,9.88,135.99,0.00,35.01,53.60,100.21,0.00,0.00,0.00,39.07,55.17,100.07,0.00,0.00,0.00,1.83,68915.65,89.76,2541.23,109033.59,158.77,0.00,3758.68,115740.70,146.01,0.00,37645.82,3.00,3.70,96.87,65.50,66.00,7.90,7.40,41.83,62.70,62.70,170.02,165.59,1104.93,0.00,0.00,178.69,194.29,1106.50,0.00,0.00,25.00,175.80,174.60,25.20,174.60,175.00,0.02,15.19,14.57,5959.00,6814.00,2496.00,0.00,0.00,0.00,1158.85,162.41,892.65,147.92,118.08,-424.00,117941.02,25.25,9.80,2.16,7.53,46.49,4.77,1.40,1.05,128.10,-647.00,167214.72,24.01,10.81,1.99,15.27,49.25,0.00,6.69,0.76
2025-05-23 07:38:00,0.00,0.00,0.00,744.39,744.59,595.29,595.85,745.13,746.34,552.16,556.06,404.54,402.91,551.10,553.95,0.00,0.00,0.00,0.00,1095.62,1079.42,1019.50,1064.85 ,1151.57,1136.65,1066.38,1118.20 ,1091.52 ,980.20,1107.70,1100.05,1062.65 ,972.62,1157.28,1127.28,1085.73 ,1074.19 ,-205.62,,-239.69,13.16,25.38,21.85,75.32,65.26,13.69,25.42,23.14,77.65,60.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.15,27.26,20.35,60.72,59.74,13.52,27.05,20.73,61.89,65.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.83,156.98,0.00,9.88,130.52,0.00,35.01,53.40,100.21,0.00,0.00,0.00,39.07,54.75,100.07,0.00,0.00,0.00,1.83,68925.05,89.76,2528.21,109033.59,159.03,0.00,3806.42,115740.70,146.44,0.00,37645.82,2.90,3.70,96.87,65.60,66.10,7.90,7.40,41.83,63.00,63.30,170.02,165.59,1108.23,0.00,0.00,178.69,194.29,1115.39,0.00,0.00,24.90,175.60,174.40,25.00,174.10,174.80,0.02,15.20,14.56,5959.00,6815.00,2496.00,0.00,0.00,0.00,1138.60,162.85,896.99,148.35,118.14,-450.50,115550.97,25.33,8.98,2.12,13.88,40.30,23.84,1.18,0.81,128.16,-611.50,158828.75,24.07,10.22,1.25,18.97,49.96,0.00,6.03,0.77
2025-05-23 07:40:00,0.00,0.00,0.00,3.40,5.65,-11.81,8.07,-2.81,-11.80,337.86,648.61,495.69,494.92,643.65,647.26,0.00,0.00,0.00,0.00,1101.18,1080.25,1019.50,1066.98 ,1169.50,1134.92,1073.28,1125.90 ,1096.44 ,979.30,1094.50,1080.78,1051.53 ,978.93,1146.93,1110.93,1078.93 ,1065.23 ,-235.89,,-270.83,13.05,25.25,22.02,72.02,64.62,13.71,25.16,23.37,77.57,60.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.93,27.85,20.47,60.71,60.37,13.62,27.23,21.03,61.41,64.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.96,157.32,0.00,9.88,127.24,0.00,35.01,53.55,100.21,0.00,0.00,0.00,39.09,55.60,100.07,0.00,0.00,0.00,1.83,68934.31,89.76,2549.91,109033.59,159.29,0.00,3765.19,115740.70,146.35,0.00,37645.82,2.90,3.70,96.87,65.80,66.30,7.90,7.40,41.83,63.40,63.50,170.02,165.59,1107.44,0.00,0.00,178.69,194.29,1098.36,0.00,0.00,25.00,175.30,174.40,25.10,174.10,174.80,0.02,15.19,14.56,5959.00,6815.00,2497.00,0.00,0.00,0.00,1157.41,163.11,883.97,148.09,118.20,-437.00,122990.66,25.40,9.03,2.08,15.17,42.52,9.16,1.28,0.88,128.15,-627.00,158341.20,24.73,9.91,1.31,15.62,53.70,0.00,5.98,0.70
2025-05-23 07:42:00,0.00,0.00,0.00,309.93,309.26,151.82,137.52,311.75,312.09,778.51,746.05,600.51,594.10,745.76,742.42,0.00,0.00,0.00,0.00,1105.00,1080.62,1020.25,1068.62 ,1153.97,1137.93,1078.00,1123.30 ,1095.96 ,978.70,1074.33,1067.20,1040.08 ,984.70,1117.22,1095.47,1065.80 ,1052.94 ,-170.14,,-204.86,12.95,24.75,22.08,72.54,64.75,13.62,25.55,23.29,77.35,59.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.65,27.17,25.37,67.34,61.28,13.68,26.80,25.94,66.04,64.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.92,152.76,0.00,9.93,127.99,0.00,35.01,53.60,100.21,0.00,0.00,0.00,39.07,55.43,100.07,0.00,0.00,0.00,1.83,68943.71,89.76,2565.10,109033.59,159.46,0.00,3767.36,115740.70,146.27,0.00,37645.82,2.90,3.60,96.87,65.60,66.10,7.90,7.40,41.83,63.30,63.40,170.02,165.59,1109.88,0.00,0.00,178.69,194.29,1078.52,0.00,0.00,25.00,175.30,174.10,25.00,174.50,174.00,0.02,15.20,14.56,5959.00,6816.00,2497.00,0.00,0.00,0.00,1141.49,163.37,896.99,147.66,118.17,-418.00,130599.49,25.23,9.55,2.22,17.65,43.69,6.77,1.24,0.87,127.92,-522.00,158509.50,24.19,11.02,1.86,14.74,59.10,0.00,6.45,0.76
